item_id	stable_business_key	source_path	source_key	source_field	japanese_or_source_original	seed_cn	seed_origin	current_cn	suggested_cn	final_value	source_record_sha256	target_contract_sha256	review_status	final_origin	machine_translated
LOW-MT-00412	i18n/frontend-strings.tsv#0fcf23a5cab2413ccfc214f0/candidate_cn	i18n/frontend-strings.tsv	0fcf23a5cab2413ccfc214f0	candidate_cn	◆ クエスト	◆ 关卡	current	◆ 关卡		◆ 关卡	306765b994f48e35e9f83bd6bb536d7c8f936e269203faa6f5296e3ef0ea2bf8	3c0e939cfa92b64ae78478ac67e2644bf37deb7aca8b44a53e1b06d3693d6c57	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00413	i18n/frontend-strings.tsv#0fecf95fd29e91d0dc5e8b6f/candidate_cn	i18n/frontend-strings.tsv	0fecf95fd29e91d0dc5e8b6f	candidate_cn	\\x3cp\\x3eメインメニューが使用可能になりました。\\x3cbr\\x3eMENUをタッチしてください\\x3c/p\\x3e	\\x3cp\\x3e主菜单可以使用了。\\x3cbr\\x3e请点击MENU\\x3c/p\\x3e	current	\\x3cp\\x3e主菜单可以使用了。\\x3cbr\\x3e请点击MENU\\x3c/p\\x3e		\\x3cp\\x3e主菜单可以使用了。\\x3cbr\\x3e请点击MENU\\x3c/p\\x3e	8fd15b07e96f50d051a300c890bf4ea1b01df364e4760981b1f91fcf6aca4015	dfecaa6b9ee6d162c0d777765df86fafb243b0b893b5a4dca208a67c6bde0bab	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00414	i18n/frontend-strings.tsv#104914d7fa0e8fe24d4597d3/candidate_cn	i18n/frontend-strings.tsv	104914d7fa0e8fe24d4597d3	candidate_cn	日前	天前	current	天前		天前	44dd532bfaf4a70b66342e07c5322034d1f1cf463f47325293028c86511359b7	64e8b58fa2b77c348e8179cdbeaaab36451d088ba38759ef11383a9ed6d4fc61	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00415	i18n/frontend-strings.tsv#104bfd74142974f0cc64ffe4/candidate_cn	i18n/frontend-strings.tsv	104bfd74142974f0cc64ffe4	candidate_cn	\\x3c/span\\x3eが\\x3cspan class\\x3d'c_pink'\\x3e１個\\x3c/span\\x3e不足しています。	\\x3c/span\\x3e还差\\x3cspan class\\x3d'c_pink'\\x3e1个\\x3c/span\\x3e。	current	\\x3c/span\\x3e还差\\x3cspan class\\x3d'c_pink'\\x3e1个\\x3c/span\\x3e。		\\x3c/span\\x3e还差\\x3cspan class\\x3d'c_pink'\\x3e1个\\x3c/span\\x3e。	04dac0f31a7d51947829fefdc721226478c35e1bf68842cf25de42480b1a171a	6f6a5d4b5ce0efe1da101f84f0f3f3a9b4fbcfb5447da4e510d8cc467cbffdf2	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00416	i18n/frontend-strings.tsv#10861aecf6fee92f0e6cf0f2/candidate_cn	i18n/frontend-strings.tsv	10861aecf6fee92f0e6cf0f2	candidate_cn	スキル効果	技能效果	current	技能效果		技能效果	3c7152ce748dab088a5280fb63b5b36e4f889798bfdc10598e4fd6ea6bf06461	2e6f79482702a222e12907b770c03f064f683683a446e69f1a48e12c6411b440	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00418	i18n/frontend-strings.tsv#10dfca63b14af030ed7d1737/candidate_cn	i18n/frontend-strings.tsv	10dfca63b14af030ed7d1737	candidate_cn	ミッションクリア	任务完成	current	任务完成		任务完成	0d114b0d560303adf0e69d0771e8651ab0814154a0d658700ae1b47ca574fc5a	2aa94a711751baa7fe9e76f88f91cd2094ee6ea4a10a50c213bda0ccab522c5e	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00419	i18n/frontend-strings.tsv#10e7ccd583683a7bbe210c79/candidate_cn	i18n/frontend-strings.tsv	10e7ccd583683a7bbe210c79	candidate_cn	他の結界を\\x3cspan class\\x3d'attention'\\x3e全て制圧すると挑戦\\x3c/span\\x3eできます。	\\x3cspan class\\x3d'attention'\\x3e压制全部其他结界后即可挑战\\x3c/span\\x3e。	current	\\x3cspan class\\x3d'attention'\\x3e压制全部其他结界后即可挑战\\x3c/span\\x3e。		\\x3cspan class\\x3d'attention'\\x3e压制全部其他结界后即可挑战\\x3c/span\\x3e。	29d5ff90523f54c5d5aca6d0f9c6a7eb6f8a29b8d0c26a0a3da256cdf9ea6d95	c62a934325f5e6a3bf0b1cbb105388c9b346112c6e9738d430a193cfdf56e079	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00420	i18n/frontend-strings.tsv#1149ddfba3a013571956b856/candidate_cn	i18n/frontend-strings.tsv	1149ddfba3a013571956b856	candidate_cn	報酬一覧表示	显示报酬一览	current	显示报酬一览		显示报酬一览	c9d143695420f38daac3695d52d22f3a81732761348964f5b1530baf2860597b	03075d74aa09670e1920fade5cb2f7079c2332839383c1700ecf989719d785c6	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00421	i18n/frontend-strings.tsv#116e33e7ea3cab5a89b57489/candidate_cn	i18n/frontend-strings.tsv	116e33e7ea3cab5a89b57489	candidate_cn	トータル	总计	current	总计		总计	08b1d7a45491e4394dce2f511639ee58dac1cdf8aa7eb2f2d6c67393ed802050	0ecb59d86875a0230e24641a67baa138e58181fba43c02d4dfcc7c0fb1d41876	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00424	i18n/frontend-strings.tsv#11b6d31ce01466cec9289150/candidate_cn	i18n/frontend-strings.tsv	11b6d31ce01466cec9289150	candidate_cn	可能性の因子	可能性之因子	current	可能性之因子		可能性之因子	9da590158bca850bc8170561a8cd20cc4b073689ec0ff8cd2b88b84b15a4c823	2241a80f491efbd0d2cc60e45e89a5277feb37461679825a796fad6de7f03a4d	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00425	i18n/frontend-strings.tsv#11bcf623981dc4a905b2afe9/candidate_cn	i18n/frontend-strings.tsv	11bcf623981dc4a905b2afe9	candidate_cn	能力解放素材確認	能力解放素材确认	current	能力解放素材确认		能力解放素材确认	24c773a638957ec1e2b390e08742cccd3082ca829ad0ceb1ec2167b00498ff5d	01c73d48a2f4db3d53d69890ae794647931df17f26037fd8f121d9fc262ae4d6	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00426	i18n/frontend-strings.tsv#121727cbf7dd7f576ebde8c5/candidate_cn	i18n/frontend-strings.tsv	121727cbf7dd7f576ebde8c5	candidate_cn	マギアパスポート	Magia通行证	current	Magia通行证		Magia通行证	6520296bc9d23b1d425f5062f67cb71a52b1c5ed1bc575deab1551c7e4378359	dc8bc6bc2a20493f321e97934099b13303eee565f6b4e167553ee0365be26fed	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00428	i18n/frontend-strings.tsv#126636a5abde1dadebda17d8/candidate_cn	i18n/frontend-strings.tsv	126636a5abde1dadebda17d8	candidate_cn	をして	一下	current	一下		一下	20b1140867a6f27384be7139e6915e49e67ab49f025f9cdaa6ed4d36c42fc172	71009dfcb60e87e7381571b5040bc4c39e01c0c9d80e3b9eefe50a1137826e2c	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00429	i18n/frontend-strings.tsv#126ec7d734cda7a15c7d8651/candidate_cn	i18n/frontend-strings.tsv	126ec7d734cda7a15c7d8651	candidate_cn	ストーリー最後	剧情最后	current	剧情最后		剧情最后	66275ff1ba04f570c792758a67f866415634213fa2b5092439b89a74ff2d6f2f	2c939501c544128f962ade0e9139783a79e785d5743cb55c9a3215b98c1aa802	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00430	i18n/frontend-strings.tsv#129a25194ad9b309b0cb33cf/candidate_cn	i18n/frontend-strings.tsv	129a25194ad9b309b0cb33cf	candidate_cn	チーム編成	队伍编成	current	队伍编成		队伍编成	936fb6930221f0890f36555171b0acf204745eeca133818e1dbed82e5649d384	14c357e342f41f28668740612295b4218be7903d21521b67c85a08e145c3ec97	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00432	i18n/frontend-strings.tsv#131d84eda95231ec7b06c2a5/candidate_cn	i18n/frontend-strings.tsv	131d84eda95231ec7b06c2a5	candidate_cn	セット内容	组合内容	current	组合内容		组合内容	50b3773bef71e6c5b3c21e8710279bb06060d361094c28c62fa291853bf583b6	254bbb9c9ef80da2719dffea4a0c0e05f40df2260e1eab6a778478765f41101c	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00433	i18n/frontend-strings.tsv#1339f6bc2eb3820d02df46a3/candidate_cn	i18n/frontend-strings.tsv	1339f6bc2eb3820d02df46a3	candidate_cn	マギアチップに変換できます	可以转换为魔法碎片	current	可以转换为魔法碎片		可以转换为魔法碎片	ca00f817753983d5553f864dbb0479a4276ad1543000b450f5f1b84839d81140	7a3126dd4380a845ed0f4f500b8b2f6e667ed202bb3a2bb1a2ab460ca0b16ac9	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00434	i18n/frontend-strings.tsv#135c2770d60148beed8b30cb/candidate_cn	i18n/frontend-strings.tsv	135c2770d60148beed8b30cb	candidate_cn	有料アイテムを購入するには年齢認証が必要です。	购买付费道具需要年龄认证。	current	购买付费道具需要年龄认证。		购买付费道具需要年龄认证。	1c9573037680a27d2bd4881f9f7b8313e88f06317b87e7a870e3426b3e5a74bf	e53d084e8b70f6c8d98e7befb0f8c94f7f1f23c3856b1610071f3d082cd2605d	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00435	i18n/frontend-strings.tsv#1369176b110a681bbc2ca1fe/candidate_cn	i18n/frontend-strings.tsv	1369176b110a681bbc2ca1fe	candidate_cn	魔力強化	魔力强化	current	魔力强化		魔力强化	af75a903502908406446b9fb28ad2fa157578d4f507eb1ca66e7176f2344d2ef	65e23d1018f1781ca5dc8eaaba51d6f33a1753609872790087b7711d9b679dc5	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00436	i18n/frontend-strings.tsv#138f443f068fc5dd9f82e5bf/candidate_cn	i18n/frontend-strings.tsv	138f443f068fc5dd9f82e5bf	candidate_cn	スキル数	技能数	current	技能数		技能数	da830960f31e64c25cd8b26fec3e93c54fd2e05d05c9e207d317474bed7ca4f4	6c9a1131dfad123dd3224706b4c4ddcc34af096c8db4a8efd73e3ed2e2952cd6	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00437	i18n/frontend-strings.tsv#1394044e0193fdb692cf7142/candidate_cn	i18n/frontend-strings.tsv	1394044e0193fdb692cf7142	candidate_cn	おすすめ検索	推荐搜索	current	推荐搜索		推荐搜索	0dbf802473bcf37c07d46cdabb36d2ede9fda758662611528cff7ff0b7342e17	df6cea3fa3cd39ed26aa53847cbf3131a6339c3ac6c15c87013a90d9daaac7ed	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00438	i18n/frontend-strings.tsv#139d3baaac816de579382431/candidate_cn	i18n/frontend-strings.tsv	139d3baaac816de579382431	candidate_cn	一括属性強化	一键属性强化	current	一键属性强化		一键属性强化	3a9e084351ad6dc5fb24d3c9258015f84a89fc5dab8c80200b76ec09f3d15b08	b25e25aa58c829db4b7ebd178f57dec9ca6ab003a807ce3f886b728f0ba932a8	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00440	i18n/frontend-strings.tsv#13cd43ad965b801bd8fbf0cb/candidate_cn	i18n/frontend-strings.tsv	13cd43ad965b801bd8fbf0cb	candidate_cn	余ったデスティニージェムは	多余的命运宝石	current	多余的命运宝石		多余的命运宝石	49237895bbb23f149670e8c79c58b943ec62a2e6db9d04b2257433be13f41eca	72208b5fef5ede1b84c8d93b85289afc1715daca38b63aebb7d3ba474c926afc	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00442	i18n/frontend-strings.tsv#13e80bcec5822b3924215f1c/candidate_cn	i18n/frontend-strings.tsv	13e80bcec5822b3924215f1c	candidate_cn	アニメーション中…	播放动画中…	current	播放动画中…		播放动画中…	def6ac66eb1329af6cf154951e1de8baa60c0810a0cb29d3de34e97df6654257	22849a3d08b9efd88c107441055e611575c4fdc20960193c9effad1f82b4f80a	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00443	i18n/frontend-strings.tsv#14248045d4b317a820aa4a5d/candidate_cn	i18n/frontend-strings.tsv	14248045d4b317a820aa4a5d	candidate_cn	プロフィールOFF	隐藏个人资料	current	隐藏个人资料		隐藏个人资料	6af372459ed2723db1bf42e0f387b16e6906bbf15bb3a306f233d6cccaa98c03	b7038605d3409c9b4ed93a5faffd6dd814824fb528432a13759a7a4da2bcf09c	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00444	i18n/frontend-strings.tsv#149fd3ddb496c964073f4484/candidate_cn	i18n/frontend-strings.tsv	149fd3ddb496c964073f4484	candidate_cn	個人撃破報酬	个人击破报酬	current	个人击破报酬		个人击破报酬	d0435c136e7bb2e266cdffde0dbe05cffada6d701f6c4d9649755d012e62c27b	f28ba7ec911a94f44dbd9d69e71a91189f9c1abaaf2be7175f0da3a74d82574a	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00445	i18n/frontend-strings.tsv#14e168365d2d3b101d4dff42/candidate_cn	i18n/frontend-strings.tsv	14e168365d2d3b101d4dff42	candidate_cn	メモリア詳細	记忆结晶详情	current	记忆结晶详情		记忆结晶详情	c3ea566fb1cbecf8675a15fa7d59606997ae993df62357e4d79acfe7e21a1fcf	aefb058febc08d2198c9f9e70cdfd9dc82e4b4d9db7be27275f389704e7a08fd	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00446	i18n/frontend-strings.tsv#14e6a1e53c0820469845fd85/candidate_cn	i18n/frontend-strings.tsv	14e6a1e53c0820469845fd85	candidate_cn	一覧を表示する保管庫を選択	选择要显示一览的保管库	current	选择要显示一览的保管库		选择要显示一览的保管库	9ed23cddcbeaa7d62ecb96636ce5b8915ec541f74fbae6778c57c6d72cec6b33	a79cd76991cab131c7c2b1cac989fd3396c51d55d9b8d2c7a1725c7b2327d31e	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00447	i18n/frontend-strings.tsv#14eea12207f96613809af6d2/candidate_cn	i18n/frontend-strings.tsv	14eea12207f96613809af6d2	candidate_cn	ミラーズランクマッチ	镜界排位赛	current	镜界排位赛		镜界排位赛	fac1167219aacdc4ec64aaa3489932668e513df9a62aba49f8bd06b565d92191	7b98d2a7bc7fd803645d4400e9a37e28dd0ad53b2714c89fc741c1eec64d8426	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00448	i18n/frontend-strings.tsv#1555d01034cb2c03c10cad9c/candidate_cn	i18n/frontend-strings.tsv	1555d01034cb2c03c10cad9c	candidate_cn	ComposeTopへ	前往强化首页	current	前往强化首页		前往强化首页	619a6449b0d8c0e0b231a9d99bed640c517b7d6f4e3ab953413329ffeabc0483	b009421ea67c50e36410c21291e2d1018ff84a3161132d6be83aeee0cce82102	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00450	i18n/frontend-strings.tsv#16174be4c5c9c50db8b47056/candidate_cn	i18n/frontend-strings.tsv	16174be4c5c9c50db8b47056	candidate_cn	バトル	对战	current	对战		对战	4377b571817b32bf7193a4fe06910dbefe7b6f8a7a5431988313424d667307fc	c335e062342a2f4cce6254c3009197830b8b5fd7752a7bacd0ecebe529d2ec07	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00451	i18n/frontend-strings.tsv#16205c1f7e41371a8bd9add3/candidate_cn	i18n/frontend-strings.tsv	16205c1f7e41371a8bd9add3	candidate_cn	マギアゲージが100以上溜まると@いつでもマギアが発動できます	Magia 槽积攒到 100 以上后@随时都能发动 Magia	current	Magia 槽积攒到 100 以上后@随时都能发动 Magia		Magia 槽积攒到 100 以上后@随时都能发动 Magia	1a4502ffd27ca1a28adf2f9da6c1bbf7c46a34012d9763299fc681005bce15f9	c22e5f17ac5db586507a874d5f0fb203b58b0e716c52004286a69cd0d6ed999d	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00453	i18n/frontend-strings.tsv#16e59eced9f32f6458a82603/candidate_cn	i18n/frontend-strings.tsv	16e59eced9f32f6458a82603	candidate_cn	話	话	current	话		话	7c90a4ab7e12e1d006209c9f2c16e7d8e80c197abe4eb1c43c4b2bd54e884d27	67f858c9c227bc08c35975998b2ead4ffa3c68f92e6c34940c070997db4230ed	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00454	i18n/frontend-strings.tsv#171e905544b53b64d7f1ea68/candidate_cn	i18n/frontend-strings.tsv	171e905544b53b64d7f1ea68	candidate_cn	触れた悲しみ	触碰的悲伤	current	触碰的悲伤		触碰的悲伤	3122dbb621993a27738febb16609530ca4f5a00893cfa2c1321fd7fd8905939e	c8388fc480b5307029bdb5b6b8850b4b834db4c5b3ef348ab131329812dd4046	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00455	i18n/frontend-strings.tsv#173048e2712c5bf354724f77/candidate_cn	i18n/frontend-strings.tsv	173048e2712c5bf354724f77	candidate_cn	※受け取ったアイテムは直接付与されています。	※领取的道具已直接发放。	current	※领取的道具已直接发放。		※领取的道具已直接发放。	58ce03192962cabff63c6f0ea9a6a5ff5a61cad19dd0a4fba47da889f2371448	4ab38f20bf3cccc27d72ff0bd36bb2080a5d44cbc1675f79bb0d1b3c89f3fb72	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00456	i18n/frontend-strings.tsv#173f38a4d614af992bf4ad8e/candidate_cn	i18n/frontend-strings.tsv	173f38a4d614af992bf4ad8e	candidate_cn	自分の所属グループ：	自己所属的小组：	current	自己所属的小组：		自己所属的小组：	f5804da112b6beba4ccf86f443c6f6a9e5b1b462dfeb2484844f1a8a43aaa3d1	6ec87574d075662a1f919f8bf05fa5b842c203fefd38b04974d93cb10e83689c	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00457	i18n/frontend-strings.tsv#17afff957650c6dac10fabc2/candidate_cn	i18n/frontend-strings.tsv	17afff957650c6dac10fabc2	candidate_cn	変更するメモリアを選択してください	请选择要更换的记忆结晶	current	请选择要更换的记忆结晶		请选择要更换的记忆结晶	d39c308cf5d7d4c5e3b58631522a283f86d5d09c41c3fc7cbea450650afb70af	098fece644b9b8b9bfee887d2e790bbcac5aee0b35e003763fc44fb1dad09e8a	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00458	i18n/frontend-strings.tsv#17fdb0a14f7427f33cbf1df4/candidate_cn	i18n/frontend-strings.tsv	17fdb0a14f7427f33cbf1df4	candidate_cn	イベントトップページへ	前往活动首页	current	前往活动首页		前往活动首页	fb9435c938a0dfd50d099989614d81efff1497cbfce1dcb4457f031a1b20106f	bf6f501b1e2ee9a48c71a0ad61ea1b66e95ed0bff7ba6b068172631b27ae296a	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00459	i18n/frontend-strings.tsv#18172136f4ce82f1512b4e6d/candidate_cn	i18n/frontend-strings.tsv	18172136f4ce82f1512b4e6d	candidate_cn	メンテナンス	维护中	current	维护中		维护中	abdcced91fbbcfc392af2106d3170ca1908747cd808331c0b694e3d111da6ece	3ee9f60989861c5a7b39e1925610cb4c177916605656ea27a1a0e2651b825223	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00461	i18n/frontend-strings.tsv#183382e0144be89eaff3a14d/candidate_cn	i18n/frontend-strings.tsv	183382e0144be89eaff3a14d	candidate_cn	金曜日	星期五	current	星期五		星期五	db2ab4f1a64fad229fdddfbae4492ad07a2d0b2e19ea13f6e7ed8e67ac058e6e	5c0029b170b5f568adcffeda6e4c9fff7dff2dbd528b7cbf4555a0f941ca82f5	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00462	i18n/frontend-strings.tsv#184e09dd998bd28301b42db4/candidate_cn	i18n/frontend-strings.tsv	184e09dd998bd28301b42db4	candidate_cn	報酬なし	无报酬	current	无报酬		无报酬	f664344d5c3b69ce53a54968d74a8f2c01f4931b5a65b65aece58e92fc037459	fb6fec098fcb4a18b80cd8030e75c64efe0201a76b4533c16f4ae3c6a856ac7d	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00463	i18n/frontend-strings.tsv#1853a2e59501c513447f76b6/candidate_cn	i18n/frontend-strings.tsv	1853a2e59501c513447f76b6	candidate_cn	"を\\x3cspan class\\x3d""c_pink""\\x3e再生する\\x3c/span\\x3e"	"\\x3cspan class\\x3d""c_pink""\\x3e重新播放\\x3c/span\\x3e"	current	"\\x3cspan class\\x3d""c_pink""\\x3e重新播放\\x3c/span\\x3e"		"\\x3cspan class\\x3d""c_pink""\\x3e重新播放\\x3c/span\\x3e"	e3550949f72dccb3608763860a36713d8b6697fb425fe1c6c05f4df81a23b28f	e81adad1fb00da7eaf058ccb515c4ffac025fd35e91e632b53e7afb318acd2c1	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00464	i18n/frontend-strings.tsv#188fff288b2a7da40ba6c54f/candidate_cn	i18n/frontend-strings.tsv	188fff288b2a7da40ba6c54f	candidate_cn	【DEBUG】エリア解放	【DEBUG】区域解放	current	【DEBUG】区域解放		【DEBUG】区域解放	fbe7cdbc459424b48d4aa07468e8032a12269847be4ca8821981ed9df8793c8d	142fa449fbdddf71785023e81d8b65e02868eb718198cf63695e5093182bd0b7	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00465	i18n/frontend-strings.tsv#18907f474531e83a5f86b37f/candidate_cn	i18n/frontend-strings.tsv	18907f474531e83a5f86b37f	candidate_cn	セクションクリア報酬一覧	小节通关报酬一览	current	小节通关报酬一览		小节通关报酬一览	63824098118bfe6cd35673a0c0da2024f2fe8f19b054f44433b97b093ccbf4b4	cc6e71c53f0aa798e3b088f91235c36ec4832086b067ef6e466b2a6f23fb4869	rough-production-machine-current-retained	machine-current	unknown
